treatment,plant,leaf,inquiline,date,count,,,,,,,,,,,,,,
a3,8,1,other,19990903,0,,,,,,,,,,,,,,
a3,8,1,volume ml,19990903,2.3,,,,,,,,,,,,,,
a3,9,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a3,9,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a3,9,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,9,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a3,9,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a3,9,1,rotvol ml,19990903,0,,,,,,,,,,,,,,
a3,9,1,headcap,19990903,0,,,,,,,,,,,,,,
a3,9,1,other,19990903,0,,,,,,,,,,,,,,
a3,9,1,volume ml,19990903,0.2,,,,,,,,,,,,,,
a3,10,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a3,10,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a3,10,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,10,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a3,10,1,Habrotrocha,19990903,17,,,,,,,,,,,,,,
a3,10,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a3,10,1,headcap,19990903,1,,,,,,,,,,,,,,
a3,10,1,other,19990903,0,,,,,,,,,,,,,,
a3,10,1,volume ml,19990903,1.4,,,,,,,,,,,,,,
a3,11,1,Wyeomyia,19990903,,,,,,,,,,,,,,,
a3,11,1,Metriocnemus,19990903,,,,,,,,,,,,,,,
a3,11,1,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a3,11,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a3,11,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a3,11,1,rotvol ml,19990903,,,,,,,,,,,,,,,
a3,11,1,headcap,19990903,,,,,,,,,,,,,,,
a3,11,1,other,19990903,,,,,,,,,,,,,,,
a3,11,1,volume ml,19990903,0,,,,,,,,,,,,,,
a3,12,1,Wyeomyia,19990903,2,,,,,,,,,,,,,,
a3,12,1,Metriocnemus,19990903,4,,,,,,,,,,,,,,
a3,12,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,12,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a3,12,1,Habrotrocha,19990903,59,,,,,,,,,,,,,,
a3,12,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a3,12,1,headcap,19990903,0,,,,,,,,,,,,,,
a3,12,1,other,19990903,0,,,,,,,,,,,,,,
a3,12,1,volume ml,19990903,2.4,,,,,,,,,,,,,,
a3,13,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a3,13,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a3,13,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,13,1,Sarraceniopus,19990903,1,,,,,,,,,,,,,,
a3,13,1,Habrotrocha,19990903,24,,,,,,,,,,,,,,
a3,13,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a3,13,1,headcap,19990903,0,,,,,,,,,,,,,,
a3,13,1,other,19990903,0,,,,,,,,,,,,,,
a3,13,1,volume ml,19990903,1,,,,,,,,,,,,,,
a3,14,1,Wyeomyia,19990903,,,,,,,,,,,,,,,
a3,14,1,Metriocnemus,19990903,,,,,,,,,,,,,,,
a3,14,1,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a3,14,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a3,14,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a3,14,1,rotvol ml,19990903,,,,,,,,,,,,,,,
a3,14,1,headcap,19990903,,,,,,,,,,,,,,,
a3,14,1,other,19990903,,,,,,,,,,,,,,,
a3,14,1,volume ml,19990903,0,,,,,,,,,,,,,,
a3,15,1,Wyeomyia,19990903,,,,,,,,,,,,,,,
a3,15,1,Metriocnemus,19990903,,,,,,,,,,,,,,,
a3,15,1,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a3,15,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a3,15,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a3,15,1,rotvol ml,19990903,,,,,,,,,,,,,,,
a3,15,1,headcap,19990903,,,,,,,,,,,,,,,
a3,15,1,other,19990903,,,,,,,,,,,,,,,
a3,15,1,volume ml,19990903,0,,,,,,,,,,,,,,
a3,16,1,Wyeomyia,19990903,5,,,,,,,,,,,,,,
a3,16,1,Metriocnemus,19990903,3,,,,,,,,,,,,,,
a3,16,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,16,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a3,16,1,Habrotrocha,19990903,27,,,,,,,,,,,,,,
a3,16,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a3,16,1,headcap,19990903,0,,,,,,,,,,,,,,
a3,16,1,other,19990903,0,,,,,,,,,,,,,,
a3,16,1,volume ml,19990903,4.2,,,,,,,,,,,,,,
a3,17,1,Wyeomyia,19990903,16,,,,,,,,,,,,,,
a3,17,1,Metriocnemus,19990903,3,,,,,,,,,,,,,,
a3,17,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,17,1,Sarraceniopus,19990903,1,,,,,,,,,,,,,,
a3,17,1,Habrotrocha,19990903,11,,,,,,,,,,,,,,
a3,17,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a3,17,1,headcap,19990903,1,,,,,,,,,,,,,,
a3,17,1,other,19990903,0,,,,,,,,,,,,,,
a3,17,1,volume ml,19990903,3.3,,,,,,,,,,,,,,
a3,18,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a3,18,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a3,18,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,18,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a3,18,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a3,18,1,rotvol ml,19990903,0,,,,,,,,,,,,,,
a3,18,1,headcap,19990903,0,,,,,,,,,,,,,,
a3,18,1,other,19990903,0,,,,,,,,,,,,,,
a3,18,1,volume ml,19990903,0.2,,,,,,,,,,,,,,
a3,19,1,Wyeomyia,19990903,,,,,,,,,,,,,,,
a3,19,1,Metriocnemus,19990903,,,,,,,,,,,,,,,
a3,19,1,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a3,19,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a3,19,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a3,19,1,rotvol ml,19990903,,,,,,,,,,,,,,,
a3,19,1,headcap,19990903,,,,,,,,,,,,,,,
a3,19,1,other,19990903,,,,,,,,,,,,,,,
a3,19,1,volume ml,19990903,0,,,,,,,,,,,,,,
a3,20,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a3,20,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a3,20,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a3,20,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a3,20,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a3,20,1,rotvol ml,19990903,0,,,,,,,,,,,,,,
a3,20,1,headcap,19990903,0,,,,,,,,,,,,,,
a3,20,1,other,19990903,0,,,,,,,,,,,,,,
a3,20,1,volume ml,19990903,0.2,,,,,,,,,,,,,,
a4,1,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,1,1,Metriocnemus,19990903,2,,,,,,,,,,,,,,
a4,1,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,1,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,1,1,Habrotrocha,19990903,1,,,,,,,,,,,,,,
a4,1,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,1,1,headcap,19990903,3,,,,,,,,,,,,,,
a4,1,1,other,19990903,0,,,,,,,,,,,,,,
a4,1,1,volume ml,19990903,3,,,,,,,,,,,,,,
a4,1,2,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,1,2,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,1,2,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,1,2,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,1,2,Habrotrocha,19990903,950,,,,,,,,,,,,,,
a4,1,2,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,1,2,headcap,19990903,0,,,,,,,,,,,,,,
a4,1,2,other,19990903,0,,,,,,,,,,,,,,
a4,1,2,volume ml,19990903,1.3,,,,,,,,,,,,,,
a4,1,3,Wyeomyia,19990903,7,,,,,,,,,,,,,,
a4,1,3,Metriocnemus,19990903,1,,,,,,,,,,,,,,
a4,1,3,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,1,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,1,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,1,3,rotvol ml,19990903,0,,,,,,,,,,,,,,
a4,1,3,headcap,19990903,0,,,,,,,,,,,,,,
a4,1,3,other,19990903,0,,,,,,,,,,,,,,
a4,1,3,volume ml,19990903,0.5,,,,,,,,,,,,,,
a4,2,1,Wyeomyia,19990903,3,,,,,,,,,,,,,,
a4,2,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,2,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,2,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,2,1,Habrotrocha,19990903,1,,,,,,,,,,,,,,
a4,2,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,2,1,headcap,19990903,0,,,,,,,,,,,,,,
a4,2,1,other,19990903,0,,,,,,,,,,,,,,
a4,2,1,volume ml,19990903,0.6,,,,,,,,,,,,,,
a4,2,2,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,2,2,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,2,2,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,2,2,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,2,2,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,2,2,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,2,2,headcap,19990903,,,,,,,,,,,,,,,
a4,2,2,other,19990903,,,,,,,,,,,,,,,
a4,2,2,volume ml,19990903,,,,,,,,,,,,,,,
a4,2,3,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,2,3,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,2,3,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,2,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,2,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,2,3,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,2,3,headcap,19990903,,,,,,,,,,,,,,,
a4,2,3,other,19990903,,,,,,,,,,,,,,,
a4,2,3,volume ml,19990903,,,,,,,,,,,,,,,
a4,3,1,Wyeomyia,19990903,6,,,,,,,,,,,,,,
a4,3,1,Metriocnemus,19990903,3,,,,,,,,,,,,,,
a4,3,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,3,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,3,1,Habrotrocha,19990903,2,,,,,,,,,,,,,,
a4,3,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,3,1,headcap,19990903,0,,,,,,,,,,,,,,
a4,3,1,other,19990903,0,,,,,,,,,,,,,,
a4,3,1,volume ml,19990903,2,,,,,,,,,,,,,,
a4,3,2,Wyeomyia,19990903,1,,,,,,,,,,,,,,
a4,3,2,Metriocnemus,19990903,2,,,,,,,,,,,,,,
a4,3,2,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,3,2,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,3,2,Habrotrocha,19990903,12,,,,,,,,,,,,,,
a4,3,2,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,3,2,headcap,19990903,0,,,,,,,,,,,,,,
a4,3,2,other,19990903,0,,,,,,,,,,,,,,
a4,3,2,volume ml,19990903,0.7,,,,,,,,,,,,,,
a4,3,3,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,3,3,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,3,3,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,3,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,3,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,3,3,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,3,3,headcap,19990903,,,,,,,,,,,,,,,
a4,3,3,other,19990903,,,,,,,,,,,,,,,
a4,3,3,volume ml,19990903,,,,,,,,,,,,,,,
a4,4,1,Wyeomyia,19990903,1,,,,,,,,,,,,,,
a4,4,1,Metriocnemus,19990903,1,,,,,,,,,,,,,,
a4,4,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,4,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,4,1,Habrotrocha,19990903,17,,,,,,,,,,,,,,
a4,4,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,4,1,headcap,19990903,1,,,,,,,,,,,,,,
a4,4,1,other,19990903,0,,,,,,,,,,,,,,
a4,4,1,volume ml,19990903,1.2,,,,,,,,,,,,,,
a4,4,2,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,4,2,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,4,2,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,4,2,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,4,2,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,4,2,rotvol ml,19990903,0,,,,,,,,,,,,,,
a4,4,2,headcap,19990903,1,,,,,,,,,,,,,,
a4,4,2,other,19990903,0,,,,,,,,,,,,,,
a4,4,2,volume ml,19990903,0.2,,,,,,,,,,,,,,
a4,4,3,Wyeomyia,19990903,3,,,,,,,,,,,,,,
a4,4,3,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,4,3,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,4,3,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,4,3,Habrotrocha,19990903,0,,,,,,,,,,,,,,
a4,4,3,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,4,3,headcap,19990903,0,,,,,,,,,,,,,,
a4,4,3,other,19990903,0,,,,,,,,,,,,,,
a4,4,3,volume ml,19990903,0.7,,,,,,,,,,,,,,
a4,5,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,5,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,5,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,5,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,5,1,Habrotrocha,19990903,21,,,,,,,,,,,,,,
a4,5,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,5,1,headcap,19990903,1,,,,,,,,,,,,,,
a4,5,1,other,19990903,0,,,,,,,,,,,,,,
a4,5,1,volume ml,19990903,1.2,,,,,,,,,,,,,,
a4,5,2,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,5,2,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,5,2,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,5,2,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,5,2,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,5,2,rotvol ml,19990903,0,,,,,,,,,,,,,,
a4,5,2,headcap,19990903,0,,,,,,,,,,,,,,
a4,5,2,other,19990903,0,,,,,,,,,,,,,,
a4,5,2,volume ml,19990903,0.3,,,,,,,,,,,,,,
a4,5,3,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,5,3,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,5,3,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,5,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,5,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,5,3,rotvol ml,19990903,0,,,,,,,,,,,,,,
a4,5,3,headcap,19990903,0,,,,,,,,,,,,,,
a4,5,3,other,19990903,0,,,,,,,,,,,,,,
a4,5,3,volume ml,19990903,0.1,,,,,,,,,,,,,,
a4,6,1,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,6,1,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,6,1,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,6,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,6,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,6,1,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,6,1,headcap,19990903,,,,,,,,,,,,,,,
a4,6,1,other,19990903,,,,,,,,,,,,,,,
a4,6,1,volume ml,19990903,0,,,,,,,,,,,,,,
a4,6,2,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,6,2,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,6,2,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,6,2,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,6,2,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,6,2,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,6,2,headcap,19990903,,,,,,,,,,,,,,,
a4,6,2,other,19990903,,,,,,,,,,,,,,,
a4,6,2,volume ml,19990903,,,,,,,,,,,,,,,
a4,6,3,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,6,3,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,6,3,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,6,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,6,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,6,3,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,6,3,headcap,19990903,,,,,,,,,,,,,,,
a4,6,3,other,19990903,,,,,,,,,,,,,,,
a4,6,3,volume ml,19990903,,,,,,,,,,,,,,,
a4,7,1,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,7,1,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,7,1,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,7,1,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,7,1,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,7,1,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,7,1,headcap,19990903,,,,,,,,,,,,,,,
a4,7,1,other,19990903,,,,,,,,,,,,,,,
a4,7,1,volume ml,19990903,0,,,,,,,,,,,,,,
a4,7,2,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,7,2,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,7,2,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,7,2,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,7,2,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,7,2,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,7,2,headcap,19990903,,,,,,,,,,,,,,,
a4,7,2,other,19990903,,,,,,,,,,,,,,,
a4,7,2,volume ml,19990903,,,,,,,,,,,,,,,
a4,7,3,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,7,3,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,7,3,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,7,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,7,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,7,3,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,7,3,headcap,19990903,,,,,,,,,,,,,,,
a4,7,3,other,19990903,,,,,,,,,,,,,,,
a4,7,3,volume ml,19990903,,,,,,,,,,,,,,,
a4,8,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,8,1,Metriocnemus,19990903,1,,,,,,,,,,,,,,
a4,8,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,8,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,8,1,Habrotrocha,19990903,38,,,,,,,,,,,,,,
a4,8,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,8,1,headcap,19990903,0,,,,,,,,,,,,,,
a4,8,1,other,19990903,0,,,,,,,,,,,,,,
a4,8,1,volume ml,19990903,0.6,,,,,,,,,,,,,,
a4,8,2,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,8,2,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,8,2,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,8,2,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,8,2,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,8,2,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,8,2,headcap,19990903,,,,,,,,,,,,,,,
a4,8,2,other,19990903,,,,,,,,,,,,,,,
a4,8,2,volume ml,19990903,0,,,,,,,,,,,,,,
a4,8,3,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,8,3,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,8,3,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,8,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,8,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,8,3,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,8,3,headcap,19990903,,,,,,,,,,,,,,,
a4,8,3,other,19990903,,,,,,,,,,,,,,,
a4,8,3,volume ml,19990903,,,,,,,,,,,,,,,
a4,9,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,9,1,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,9,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,9,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,9,1,Habrotrocha,19990903,14,,,,,,,,,,,,,,
a4,9,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,9,1,headcap,19990903,0,,,,,,,,,,,,,,
a4,9,1,other,19990903,0,,,,,,,,,,,,,,
a4,9,1,volume ml,19990903,4.2,,,,,,,,,,,,,,
a4,9,2,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,9,2,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,9,2,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,9,2,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,9,2,Habrotrocha,19990903,1,,,,,,,,,,,,,,
a4,9,2,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,9,2,headcap,19990903,1,,,,,,,,,,,,,,
a4,9,2,other,19990903,0,,,,,,,,,,,,,,
a4,9,2,volume ml,19990903,2.8,,,,,,,,,,,,,,
a4,9,3,Wyeomyia,19990903,3,,,,,,,,,,,,,,
a4,9,3,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,9,3,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,9,3,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,9,3,Habrotrocha,19990903,34,,,,,,,,,,,,,,
a4,9,3,rotvol ml,19990903,0.25,,,,,,,,,,,,,,
a4,9,3,headcap,19990903,1,,,,,,,,,,,,,,
a4,9,3,other,19990903,0,,,,,,,,,,,,,,
a4,9,3,volume ml,19990903,2,,,,,,,,,,,,,,
a4,9,4,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,9,4,Metriocnemus,19990903,1,,,,,,,,,,,,,,
a4,9,4,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,9,4,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,9,4,Habrotrocha,19990903,49,,,,,,,,,,,,,,
a4,9,4,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,9,4,headcap,19990903,0,,,,,,,,,,,,,,
a4,9,4,other,19990903,0,,,,,,,,,,,,,,
a4,9,4,volume ml,19990903,1.3,,,,,,,,,,,,,,
a4,10,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,10,1,Metriocnemus,19990903,1,,,,,,,,,,,,,,
a4,10,1,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,10,1,Sarraceniopus,19990903,1,,,,,,,,,,,,,,
a4,10,1,Habrotrocha,19990903,24,,,,,,,,,,,,,,
a4,10,1,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,10,1,headcap,19990903,4,,,,,,,,,,,,,,
a4,10,1,other,19990903,0,,,,,,,,,,,,,,
a4,10,1,volume ml,19990903,1.1,,,,,,,,,,,,,,
a4,10,2,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,10,2,Metriocnemus,19990903,2,,,,,,,,,,,,,,
a4,10,2,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,10,2,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,10,2,Habrotrocha,19990903,9,,,,,,,,,,,,,,
a4,10,2,rotvol ml,19990903,0.5,,,,,,,,,,,,,,
a4,10,2,headcap,19990903,0,,,,,,,,,,,,,,
a4,10,2,other,19990903,0,,,,,,,,,,,,,,
a4,10,2,volume ml,19990903,0.9,,,,,,,,,,,,,,
a4,10,3,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,10,3,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,10,3,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,10,3,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,10,3,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,10,3,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,10,3,headcap,19990903,,,,,,,,,,,,,,,
a4,10,3,other,19990903,,,,,,,,,,,,,,,
a4,10,3,volume ml,19990903,0,,,,,,,,,,,,,,
a4,10,4,Wyeomyia,19990903,,,,,,,,,,,,,,,
a4,10,4,Metriocnemus,19990903,,,,,,,,,,,,,,,
a4,10,4,Blaesoxipha,19990903,,,,,,,,,,,,,,,
a4,10,4,Sarraceniopus,19990903,,,,,,,,,,,,,,,
a4,10,4,Habrotrocha,19990903,,,,,,,,,,,,,,,
a4,10,4,rotvol ml,19990903,,,,,,,,,,,,,,,
a4,10,4,headcap,19990903,,,,,,,,,,,,,,,
a4,10,4,other,19990903,,,,,,,,,,,,,,,
a4,10,4,volume ml,19990903,,,,,,,,,,,,,,,
a4,11,1,Wyeomyia,19990903,0,,,,,,,,,,,,,,
a4,11,1,Metriocnemus,19990903,1,,,,,,,,,,,,,,
a4,11,1,Blaesoxipha,19990903,1,,,,,,,,,,,,,,
a4,11,1,Sarraceniopus,19990903,0,,,,,,,,,,,,,,
a4,11,1,Habrotrocha,19990903,27,,,,,,,,,,,,,,
a4,11,1,rotvol ml,19990903,1,,,,,,,,,,,,,,
a4,11,1,headcap,19990903,2,,,,,,,,,,,,,,
a4,11,1,other,19990903,0,,,,,,,,,,,,,,
a4,11,1,volume ml,19990903,5,,,,,,,,,,,,,,
a4,11,2,Wyeomyia,19990903,3,,,,,,,,,,,,,,
a4,11,2,Metriocnemus,19990903,0,,,,,,,,,,,,,,
a4,11,2,Blaesoxipha,19990903,0,,,,,,,,,,,,,,
a4,11,2,Sarraceniopus,19990903,7,,,,,,,,,,,,,,
a4,11,2,Habrotrocha,19990903,42,,,,,,,,,,,,,,
a4,11,2,rotvol ml,19990903,1,,,,,,,,,,,,,,
a4,11,2,headcap,19990903,4,,,,,,,,,,,,,,
a4,11,2,other,19990903,0,,,,,,,,,,,,,,
a4,11,2,volume ml,19990903,2.8,,,,,,,,,,,,,,
a4,11,3,Wyeomyia,19990903,,,,,,,,,,,,,,,
